Age,Gender,IsAlive,DeathYear
66,Female,False, 1970
66,Male,False, 1970
69,Female,False, 1973
68,Male,False, 1972
66,Male,False, 1970
70,Female,False, 1974
70,Male,False, 1974
66,Female,False, 1970
69,Female,False, 1973
68,Female,False, 1972
66,Female,False, 1970
69,Female,False, 1973
75,Female,False, 1979
69,Female,False, 1973
67,Female,False, 1971
66,Male,False, 1970
66,Male,False, 1970
67,Male,False, 1971
68,Male,False, 1972
66,Male,False, 1970
69,Male,False, 1973
66,Male,False, 1970
70,Male,False, 1974
66,Male,False, 1970
68,Female,False, 1972
68,Male,False, 1972
70,Male,False, 1974
66,Female,False, 1970
66,Male,False, 1970
68,Male,False, 1972
72,Female,False, 1976
66,Male,False, 1970
71,Female,False, 1975
67,Female,False, 1971
73,Male,False, 1972
71,Female,False, 1970
75,Male,False, 1974
74,Female,False, 1973
71,Female,False, 1970
72,Male,False, 1971
72,Female,False, 1971
73,Female,False, 1972
75,Female,False, 1974
74,Female,False, 1973
72,Male,False, 1971
73,Male,False, 1972
73,Female,False, 1972
74,Male,False, 1973
77,Female,False, 1976
71,Female,False, 1970
71,Female,False, 1970
71,Male,False, 1970
71,Male,False, 1970
72,Female,False, 1971
76,Female,False, 1975
71,Male,False, 1970
73,Female,False, 1972
75,Male,False, 1974
74,Male,False, 1973
74,Female,False, 1973
75,Male,False, 1974
72,Male,False, 1971
73,Male,False, 1972
73,Male,False, 1972
74,Male,False, 1973
71,Male,False, 1970
71,Male,False, 1970
75,Male,False, 1974
74,Female,False, 1973
72,Male,False, 1971
72,Male,False, 1971
71,Male,False, 1970
72,Male,False, 1971
72,Male,False, 1971
72,Male,False, 1971
71,Male,False, 1970
71,Male,False, 1970
71,Male,False, 1970
73,Male,False, 1972
73,Female,False, 1972
72,Male,False, 1971
72,Male,False, 1971
74,Female,False, 1973
72,Female,False, 1971
73,Male,False, 1972
73,Male,False, 1972
71,Female,False, 1970
72,Female,False, 1971
71,Male,False, 1970
72,Female,False, 1971
71,Female,False, 1970
72,Male,False, 1971
72,Female,False, 1971
71,Female,False, 1970
71,Female,False, 1970
75,Female,False, 1974
73,Female,False, 1972
78,Female,False, 1977
73,Male,False, 1972
71,Female,False, 1970
71,Female,False, 1970
71,Male,False, 1970
71,Male,False, 1970
73,Female,False, 1972
73,Male,False, 1972
71,Male,False, 1970
71,Male,False, 1970
73,Male,False, 1972
71,Male,False, 1970
71,Male,False, 1970
76,Female,False, 1975
71,Male,False, 1970
71,Male,False, 1970
76,Male,False, 1975
71,Male,False, 1970
73,Female,False, 1972
71,Male,False, 1970
72,Female,False, 1971
72,Male,False, 1971
74,Female,False, 1973
75,Female,False, 1974
79,Female,False, 1978
71,Female,False, 1970
71,Female,False, 1970
73,Male,False, 1972
72,Male,False, 1971
72,Female,False, 1971
72,Male,False, 1971
71,Male,False, 1970
72,Male,False, 1971
74,Female,False, 1973
73,Male,False, 1972
71,Female,False, 1970
71,Male,False, 1970
71,Male,False, 1970
71,Male,False, 1970
73,Male,False, 1972
75,Male,False, 1974
71,Male,False, 1970
76,Female,False, 1975
72,Male,False, 1971
71,Female,False, 1970
72,Female,False, 1971
74,Male,False, 1973
71,Female,False, 1970
75,Female,False, 1974
73,Female,False, 1972
72,Male,False, 1971
73,Female,False, 1972
71,Female,False, 1970
72,Female,False, 1971
72,Female,False, 1971
71,Male,False, 1970
72,Female,False, 1971
73,Female,False, 1972
74,Male,False, 1973
72,Male,False, 1971
71,Male,False, 1970
71,Male,False, 1970
72,Male,False, 1971
71,Male,False, 1970
71,Male,False, 1970
71,Male,False, 1970
74,Female,False, 1973
75,Female,False, 1974
71,Female,False, 1970
75,Male,False, 1974
71,Female,False, 1970
72,Female,False, 1971
73,Female,False, 1972
71,Female,False, 1970
72,Male,False, 1971
74,Male,False, 1973
71,Male,False, 1970
72,Male,False, 1971
71,Female,False, 1970
71,Male,False, 1970
72,Female,False, 1971
81,Female,False, 1980
71,Male,False, 1970
72,Female,False, 1971
71,Male,False, 1970
72,Male,False, 1971
71,Male,False, 1970
71,Male,False, 1970
71,Male,False, 1970
73,Female,False, 1972
71,Male,False, 1970
73,Male,False, 1972
72,Male,False, 1971
71,Female,False, 1970
71,Male,False, 1970
73,Female,False, 1972
72,Female,False, 1971
76,Female,False, 1975
72,Female,False, 1971
71,Male,False, 1970
71,Female,False, 1970
71,Female,False, 1970
73,Female,False, 1972
71,Male,False, 1970
73,Male,False, 1972
76,Female,False, 1975
72,Male,False, 1971
75,Female,False, 1974
71,Female,False, 1970
73,Female,False, 1972
71,Female,False, 1970
76,Male,False, 1975
71,Female,False, 1970
83,Female,False, 1982
71,Male,False, 1970
74,Female,False, 1973
71,Female,False, 1970
75,Female,False, 1974
72,Female,False, 1971
71,Female,False, 1970
73,Male,False, 1972
71,Female,False, 1970
71,Male,False, 1970
71,Male,False, 1970
73,Female,False, 1972
76,Female,False, 1975
73,Female,False, 1972
72,Female,False, 1971
71,Male,False, 1970
71,Male,False, 1970
71,Male,False, 1970
71,Male,False, 1970
71,Male,False, 1970
76,Male,False, 1975
74,Female,False, 1973
72,Female,False, 1971
80,Female,False, 1979
71,Female,False, 1970
75,Male,False, 1974
75,Female,False, 1974
72,Male,False, 1971
74,Female,False, 1973
74,Male,False, 1973
71,Female,False, 1970
73,Male,False, 1972
73,Female,False, 1972
73,Female,False, 1972
72,Female,False, 1971
71,Female,False, 1970
72,Male,False, 1971
71,Female,False, 1970
72,Male,False, 1971
71,Male,False, 1970
72,Female,False, 1971
72,Female,False, 1971
72,Male,False, 1971
71,Female,False, 1970
75,Male,False, 1974
73,Male,False, 1972
78,Female,False, 1977
73,Female,False, 1972
72,Male,False, 1971
72,Male,False, 1971
71,Male,False, 1970
72,Male,False, 1971
73,Male,False, 1972
72,Male,False, 1971
73,Female,False, 1972
74,Male,False, 1973
71,Female,False, 1970
71,Female,False, 1970
72,Male,False, 1971
72,Male,False, 1971
72,Male,False, 1971
71,Male,False, 1970
71,Female,False, 1970
73,Male,False, 1972
73,Male,False, 1972
72,Female,False, 1971
73,Male,False, 1972
72,Female,False, 1971
74,Female,False, 1973
72,Male,False, 1971
73,Female,False, 1972
71,Male,False, 1970
72,Male,False, 1971
73,Male,False, 1972
72,Male,False, 1971
72,Female,False, 1971
71,Male,False, 1970
72,Male,False, 1971
74,Female,False, 1973
71,Female,False, 1970
71,Female,False, 1970
72,Female,False, 1971
72,Female,False, 1971
75,Female,False, 1974
84,Female,False, 1983
72,Female,False, 1971
73,Female,False, 1972
77,Male,False, 1976
72,Female,False, 1971
72,Male,False, 1971
71,Male,False, 1970
72,Male,False, 1971
73,Male,False, 1972
71,Male,False, 1970
74,Female,False, 1973
72,Male,False, 1971
71,Male,False, 1970
76,Female,False, 1975
71,Male,False, 1970
76,Male,False, 1975
76,Male,False, 1975
73,Male,False, 1972
72,Female,False, 1971
71,Female,False, 1970
73,Male,False, 1972
74,Female,False, 1973
77,Female,False, 1971
76,Female,False, 1970
76,Female,False, 1970
77,Female,False, 1971
76,Male,False, 1970
76,Female,False, 1970
77,Male,False, 1971
80,Male,False, 1974
78,Female,False, 1972
76,Male,False, 1970
76,Male,False, 1970
78,Male,False, 1972
77,Male,False, 1971
76,Male,False, 1970
76,Male,False, 1970
76,Female,False, 1970
76,Male,False, 1970
77,Female,False, 1971
76,Male,False, 1970
76,Female,False, 1970
77,Male,False, 1971
78,Male,False, 1972
76,Female,False, 1970
77,Male,False, 1971
77,Male,False, 1971
76,Female,False, 1970
76,Female,False, 1970
76,Male,False, 1970
76,Male,False, 1970
77,Male,False, 1971
76,Male,False, 1970
76,Male,False, 1970
76,Female,False, 1970
77,Male,False, 1971
78,Female,False, 1972
79,Male,False, 1973
76,Male,False, 1970
76,Female,False, 1970
76,Male,False, 1970
76,Female,False, 1970
77,Male,False, 1971
78,Male,False, 1972
77,Male,False, 1971
79,Female,False, 1973
76,Female,False, 1970
76,Female,False, 1970
78,Female,False, 1972
77,Female,False, 1971
76,Male,False, 1970
77,Male,False, 1971
77,Female,False, 1971
76,Male,False, 1970
76,Male,False, 1970
77,Female,False, 1971
76,Male,False, 1970
77,Female,False, 1971
77,Female,False, 1971
77,Male,False, 1971
77,Male,False, 1971
76,Female,False, 1970
77,Female,False, 1971
77,Female,False, 1971
76,Male,False, 1970
76,Male,False, 1970
76,Male,False, 1970
77,Male,False, 1971
77,Female,False, 1971
76,Female,False, 1970
77,Male,False, 1971
77,Male,False, 1971
76,Male,False, 1970
78,Male,False, 1972
76,Female,False, 1970
76,Female,False, 1970
76,Male,False, 1970
79,Female,False, 1973
79,Male,False, 1973
77,Male,False, 1971
76,Female,False, 1970
76,Male,False, 1970
79,Female,False, 1973
76,Male,False, 1970
76,Male,False, 1970
76,Male,False, 1970
81,Female,False, 1975
76,Male,False, 1970
76,Female,False, 1970
76,Male,False, 1970
76,Male,False, 1970
77,Male,False, 1971
76,Male,False, 1970
76,Male,False, 1970
78,Female,False, 1972
76,Female,False, 1970
77,Female,False, 1971
76,Female,False, 1970
79,Female,False, 1973
77,Male,False, 1971
76,Male,False, 1970
76,Male,False, 1970
76,Male,False, 1970
76,Male,False, 1970
77,Male,False, 1971
76,Male,False, 1970
77,Male,False, 1971
76,Male,False, 1970
76,Female,False, 1970
76,Female,False, 1970
76,Female,False, 1970
78,Female,False, 1972
77,Female,False, 1971
78,Female,False, 1972
76,Male,False, 1970
76,Male,False, 1970
77,Female,False, 1971
77,Female,False, 1971
78,Female,False, 1972
76,Female,False, 1970
78,Female,False, 1972
76,Male,False, 1970
76,Female,False, 1970
80,Female,False, 1974
77,Female,False, 1971
76,Male,False, 1970
76,Female,False, 1970
77,Male,False, 1971
76,Male,False, 1970
76,Male,False, 1970
76,Female,False, 1970
76,Female,False, 1970
78,Female,False, 1972
77,Female,False, 1971
76,Male,False, 1970
76,Female,False, 1970
81,Male,False, 1975
78,Female,False, 1972
76,Male,False, 1970
78,Male,False, 1972
78,Female,False, 1972
77,Female,False, 1971
77,Female,False, 1971
78,Male,False, 1972
76,Female,False, 1970
77,Female,False, 1971
78,Female,False, 1972
78,Male,False, 1972
76,Female,False, 1970
77,Female,False, 1971
76,Male,False, 1970
77,Male,False, 1971
79,Female,False, 1973
77,Female,False, 1971
78,Female,False, 1972
78,Male,False, 1972
76,Female,False, 1970
76,Male,False, 1970
76,Female,False, 1970
78,Male,False, 1972
76,Male,False, 1970
76,Male,False, 1970
83,Female,False, 1977
79,Female,False, 1973
77,Female,False, 1971
77,Female,False, 1971
77,Male,False, 1971
76,Female,False, 1970
79,Male,False, 1973
76,Female,False, 1970
77,Male,False, 1971
76,Male,False, 1970
76,Male,False, 1970
76,Male,False, 1970
76,Male,False, 1970
76,Female,False, 1970
81,Female,False, 1975
77,Male,False, 1971
76,Female,False, 1970
85,Female,False, 1974
81,Female,False, 1970
81,Male,False, 1970
82,Male,False, 1971
83,Male,False, 1972
81,Male,False, 1970
82,Male,False, 1971
81,Male,False, 1970
81,Male,False, 1970
83,Female,False, 1972
81,Male,False, 1970
81,Male,False, 1970
81,Male,False, 1970
81,Male,False, 1970
81,Male,False, 1970
81,Female,False, 1970
81,Female,False, 1970
81,Male,False, 1970
81,Female,False, 1970
83,Male,False, 1972
82,Male,False, 1971
81,Male,False, 1970
83,Female,False, 1972
81,Male,False, 1970
81,Male,False, 1970
81,Male,False, 1970
81,Male,False, 1970
81,Male,False, 1970
81,Male,False, 1970
81,Female,False, 1970
81,Male,False, 1970
82,Male,False, 1971
81,Male,False, 1970
84,Male,False, 1973
83,Male,False, 1972
81,Male,False, 1970
82,Female,False, 1971
82,Female,False, 1971
81,Female,False, 1970
81,Male,False, 1970
81,Female,False, 1970
83,Female,False, 1972
82,Male,False, 1971
81,Male,False, 1970
81,Male,False, 1970
81,Female,False, 1970
81,Female,False, 1970
81,Male,False, 1970
81,Male,False, 1970
82,Female,False, 1971
81,Female,False, 1970
82,Female,False, 1971
81,Male,False, 1970
83,Female,False, 1972
82,Female,False, 1971
82,Male,False, 1971
84,Male,False, 1973
81,Male,False, 1970
82,Female,False, 1971
81,Male,False, 1970
81,Female,False, 1970
81,Male,False, 1970
81,Male,False, 1970
82,Male,False, 1971
81,Female,False, 1970
81,Male,False, 1970
81,Female,False, 1970
81,Male,False, 1970
81,Female,False, 1970
82,Male,False, 1971
81,Male,False, 1970
81,Male,False, 1970
81,Female,False, 1970
81,Female,False, 1970
81,Female,False, 1970
82,Female,False, 1971
85,Male,False, 1974
81,Female,False, 1970
82,Female,False, 1971
81,Male,False, 1970
81,Female,False, 1970
81,Male,False, 1970
81,Female,False, 1970
82,Female,False, 1971
81,Male,False, 1970
82,Female,False, 1971
81,Female,False, 1970
81,Female,False, 1970
81,Female,False, 1970
81,Female,False, 1970
83,Male,False, 1972
81,Male,False, 1970
82,Male,False, 1971
81,Male,False, 1970
85,Female,False, 1974
82,Male,False, 1971
91,Female,False, 1970
92,Male,False, 1971
91,Female,False, 1970
91,Female,False, 1970
91,Male,False, 1970
91,Female,False, 1970
91,Female,False, 1970
92,Female,False, 1971
91,Female,False, 1970
91,Female,False, 1970
92,Male,False, 1971
91,Male,False, 1970
93,Male,False, 1972
91,Male,False, 1970
91,Male,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Male,False, 1970
92,Male,False, 1971
91,Female,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Male,False, 1970
91,Male,False, 1970
91,Male,False, 1970
91,Female,False, 1970
91,Male,False, 1970
91,Female,False, 1970
92,Male,False, 1971
93,Female,False, 1972
91,Male,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Female,False, 1970
92,Male,False, 1971
91,Male,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Male,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Male,False, 1970
91,Female,False, 1970
91,Male,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Female,False, 1970
91,Male,False, 1970
91,Female,False, 1970
91,Male,False, 1970
91,Male,False, 1970
91,Male,False, 1970
91,Male,False, 1970
91,Male,False, 1970
91,Male,False, 1970
91,Female,False, 1970
91,Male,False, 1970
91,Female,False, 1970
91,Female,False, 1970
23,Male,False, 1994
36,Female,False, 2007
28,Female,False, 1999
38,Male,False, 2009
0,Male,False, 1971
51,Female,False, 2022
33,Male,False, 2004
22,Female,False, 1993
52,Male,True, 
17,Female,False, 1988
23,Female,False, 1994
21,Female,False, 1992
51,Male,False, 2022
20,Female,False, 1991
47,Male,False, 2018
24,Female,False, 1995
34,Female,False, 2005
23,Male,False, 1994
46,Female,False, 2017
52,Female,True, 
22,Male,False, 1993
22,Male,False, 1993
40,Female,False, 2011
39,Female,False, 2010
45,Female,False, 2016
48,Male,False, 2019
27,Male,False, 1998
18,Male,False, 1989
23,Male,False, 1994
47,Male,False, 2018
27,Male,False, 1998
34,Female,False, 2005
29,Male,False, 2000
15,Female,False, 1986
23,Female,False, 1994
8,Female,False, 1979
21,Male,False, 1992
12,Male,False, 1983
41,Male,False, 2012
27,Female,False, 1998
29,Female,False, 2000
2,Female,False, 1973
30,Male,False, 2001
27,Male,False, 1998
20,Female,False, 1991
19,Female,False, 1990
1,Female,False, 1972
46,Female,False, 2017
17,Female,False, 1988
38,Female,False, 2009
35,Male,False, 2006
1,Male,False, 1972
36,Female,False, 2007
46,Female,False, 2017
44,Female,False, 2015
41,Female,False, 2012
34,Male,False, 2005
32,Female,False, 2003
52,Female,True, 
1,Female,False, 1972
46,Male,False, 2017
38,Male,False, 2009
29,Male,False, 2000
52,Female,True, 
26,Male,False, 1997
49,Female,False, 2020
35,Male,False, 2006
29,Male,False, 2000
41,Male,False, 2012
31,Female,False, 2002
28,Male,False, 1999
35,Female,False, 2006
52,Female,True, 
51,Male,False, 2022
24,Male,False, 1995
19,Female,False, 1990
27,Male,False, 1998
16,Female,False, 1987
48,Female,False, 2019
29,Female,False, 2000
23,Male,False, 1994
23,Female,False, 1994
17,Female,False, 1988
41,Male,False, 2012
23,Male,False, 1994
52,Male,True, 
37,Male,False, 2008
29,Female,False, 2000
52,Female,True, 
52,Female,True, 
38,Female,False, 2009
36,Male,False, 2007
13,Male,False, 1984
26,Female,False, 1997
34,Male,False, 2005
51,Male,False, 2022
24,Female,False, 1995
33,Female,False, 2004
52,Male,True, 
43,Female,False, 2014
32,Female,False, 2003
32,Male,False, 2003
30,Male,False, 2001
38,Male,False, 2009
1,Female,False, 1972
26,Female,False, 1997
42,Male,False, 2013
37,Male,False, 2008
48,Female,False, 2019
49,Female,False, 2020
27,Male,False, 1998
13,Female,False, 1984
52,Female,True, 
19,Female,False, 1990
46,Male,False, 2017
33,Male,False, 2004
11,Female,False, 1982
42,Male,False, 2013
43,Male,False, 2014
21,Female,False, 1992
40,Female,False, 2011
28,Male,False, 1999
18,Female,False, 1989
26,Male,False, 1997
18,Male,False, 1989
25,Male,False, 1996
28,Female,False, 1999
43,Male,False, 2014
51,Female,False, 2022
31,Female,False, 2002
42,Female,False, 2013
8,Female,False, 1979
13,Male,False, 1984
48,Male,False, 2019
0,Male,False, 1971
52,Male,True, 
52,Female,True, 
38,Male,False, 2009
45,Male,False, 2016
50,Female,False, 2021
52,Female,True, 
42,Female,False, 2013
11,Male,False, 1982
33,Female,False, 2004
28,Female,False, 1999
31,Male,False, 2002
50,Male,False, 2021
36,Male,False, 2007
39,Male,False, 2010
22,Male,False, 1993
47,Female,False, 2018
35,Male,False, 2006
52,Female,True, 
41,Male,False, 2012
37,Female,False, 2008
12,Male,False, 1983
52,Female,True, 
21,Female,False, 1992
20,Female,False, 1991
15,Male,False, 1986
52,Male,True, 
16,Male,False, 1987
52,Female,True, 
31,Male,False, 2002
1,Male,False, 1972
52,Female,True, 
44,Male,False, 2015
1,Male,False, 1972
52,Male,True, 
16,Female,False, 1987
48,Female,False, 2019
26,Female,False, 1997
37,Male,False, 2008
36,Female,False, 2007
36,Male,False, 2007
13,Male,False, 1984
12,Male,False, 1983
52,Female,True, 
1,Male,False, 1972
36,Female,False, 2007
35,Female,False, 2006
49,Male,False, 2020
26,Female,False, 1997
23,Male,False, 1994
38,Female,False, 2009
52,Female,True, 
9,Male,False, 1980
45,Female,False, 2016
46,Male,False, 2017
29,Female,False, 2000
37,Female,False, 2008
22,Male,False, 1993
28,Male,False, 1999
12,Male,False, 1983
22,Male,False, 1993
40,Male,False, 2011
15,Female,False, 1986
41,Male,False, 2012
24,Female,False, 1995
13,Male,False, 1984
1,Female,False, 1972
52,Male,True, 
45,Female,False, 2016
24,Male,False, 1995
41,Male,False, 2012
52,Female,True, 
39,Male,False, 2010
37,Male,False, 2008
42,Female,False, 2013
16,Male,False, 1987
40,Female,False, 2011
28,Female,False, 1999
37,Male,False, 2008
44,Female,False, 2015
14,Female,False, 1985
40,Male,False, 2011
26,Male,False, 1997
52,Male,True, 
52,Male,True, 
52,Male,True, 
27,Female,False, 1998
41,Female,False, 2012
43,Male,False, 2014
24,Female,False, 1995
33,Female,False, 2004
5,Female,False, 1976
40,Male,False, 2011
49,Female,False, 2020
13,Female,False, 1984
24,Female,False, 1995
44,Male,False, 2015
48,Female,False, 2019
26,Male,False, 1997
47,Male,False, 2018
32,Male,False, 2003
33,Female,False, 2004
36,Female,False, 2007
26,Female,False, 1997
34,Female,False, 2005
38,Female,False, 2009
19,Male,False, 1990
41,Male,False, 2012
47,Male,False, 2018
47,Female,False, 2018
42,Female,False, 2013
52,Male,True, 
18,Male,False, 1989
16,Male,False, 1987
45,Male,False, 2016
1,Male,False, 1972
51,Male,False, 2022
52,Female,True, 
18,Male,False, 1989
45,Female,False, 2016
52,Male,True, 
28,Female,False, 1999
22,Male,False, 1993
39,Male,False, 2010
49,Female,False, 2020
32,Male,False, 2003
7,Male,False, 1978
47,Female,False, 2018
36,Female,False, 2007
28,Female,False, 1999
21,Male,False, 1992
33,Male,False, 2004
36,Female,False, 2007
52,Male,True, 
41,Male,False, 2012
41,Male,False, 2012
29,Female,False, 2000
19,Female,False, 1990
36,Male,False, 2007
52,Male,True, 
44,Female,False, 2015
42,Male,False, 2013
2,Male,False, 1973
50,Female,False, 2021
38,Female,False, 2009
48,Male,False, 2019
19,Male,False, 1990
18,Female,False, 1989
35,Female,False, 2006
26,Female,False, 1997
39,Male,False, 2010
52,Male,True, 
29,Male,False, 2000
48,Male,False, 2019
21,Female,False, 1992
43,Male,False, 2014
22,Male,False, 1993
29,Female,False, 2000
43,Male,False, 2014
18,Female,False, 1989
50,Female,False, 2021
41,Male,False, 2012
27,Female,False, 1998
16,Male,False, 1987
27,Male,False, 1998
18,Male,False, 1989
33,Female,False, 2004
44,Male,False, 2015
23,Male,False, 1994
32,Female,False, 2003
47,Female,False, 2018
43,Female,False, 2014
37,Male,False, 2008
34,Male,False, 2005
34,Male,False, 2005
52,Male,True, 
19,Male,False, 1990
45,Male,False, 2016
27,Male,False, 1998
52,Female,True, 
48,Female,False, 2019
4,Male,False, 1975
34,Female,False, 2005
43,Female,False, 2014
47,Female,False, 2018
52,Female,True, 
38,Male,False, 2009
24,Male,False, 1995
43,Male,False, 2014
3,Female,False, 1974
40,Female,False, 2011
52,Female,True, 
27,Female,False, 1998
31,Female,False, 2002
29,Female,False, 2000
23,Male,False, 1994
35,Female,False, 2006
50,Female,False, 2021
0,Female,False, 1971
38,Female,False, 2009
37,Male,False, 2008
50,Female,False, 2021
10,Female,False, 1981
18,Male,False, 1989
51,Female,False, 2022
32,Male,False, 2003
32,Female,False, 2004
48,Male,False, 2020
22,Female,False, 1994
0,Male,False, 1972
29,Male,False, 2001
31,Male,False, 2003
51,Male,True, 
45,Female,False, 2017
21,Female,False, 1993
41,Male,False, 2013
33,Male,False, 2005
51,Female,True, 
50,Male,False, 2022
51,Female,True, 
36,Male,False, 2008
44,Male,False, 2016
33,Male,False, 2005
32,Female,False, 2004
1,Male,False, 1973
51,Female,True, 
51,Male,True, 
41,Female,False, 2013
25,Male,False, 1997
41,Female,False, 2013
28,Female,False, 2000
24,Male,False, 1996
46,Female,False, 2018
51,Female,True, 
31,Female,False, 2003
37,Female,False, 2009
31,Female,False, 2003
43,Male,False, 2015
5,Female,False, 1977
12,Male,False, 1984
51,Female,True, 
41,Female,False, 2013
16,Female,False, 1988
51,Female,True, 
16,Male,False, 1988
1,Female,False, 1973
37,Male,False, 2009
21,Male,False, 1993
37,Female,False, 2009
39,Male,False, 2011
1,Male,False, 1973
37,Female,False, 2009
44,Male,False, 2016
38,Female,False, 2010
32,Female,False, 2004
34,Male,False, 2006
2,Female,False, 1974
49,Male,False, 2021
32,Male,False, 2004
49,Female,False, 2021
25,Male,False, 1997
21,Male,False, 1993
22,Female,False, 1994
47,Male,False, 2019
35,Male,False, 2007
38,Female,False, 2010
19,Male,False, 1991
32,Male,False, 2004
32,Male,False, 2004
43,Female,False, 2015
24,Female,False, 1996
19,Female,False, 1991
42,Female,False, 2014
35,Female,False, 2007
43,Female,False, 2015
51,Male,True, 
40,Female,False, 2012
1,Male,False, 1973
21,Male,False, 1993
48,Female,False, 2020
20,Female,False, 1992
49,Male,False, 2021
36,Female,False, 2008
23,Male,False, 1995
0,Female,False, 1972
44,Female,False, 2016
51,Male,True, 
50,Female,False, 2022
18,Female,False, 1990
37,Male,False, 2009
20,Female,False, 1992
17,Female,False, 1989
41,Female,False, 2013
41,Female,False, 2013
51,Female,True, 
40,Male,False, 2012
36,Male,False, 2008
40,Female,False, 2012
24,Female,False, 1996
51,Female,True, 
28,Female,False, 2000
41,Male,False, 2013
47,Male,False, 2019
17,Female,False, 1989
31,Male,False, 2003
42,Male,False, 2014
26,Male,False, 1998
41,Female,False, 2013
23,Male,False, 1995
36,Male,False, 2008
40,Female,False, 2012
51,Female,True, 
40,Female,False, 2012
48,Female,False, 2020
6,Female,False, 1978
27,Female,False, 1999
18,Female,False, 1990
23,Male,False, 1995
32,Male,False, 2004
38,Male,False, 2010
45,Male,False, 2017
51,Male,True, 
41,Male,False, 2013
5,Male,False, 1977
46,Male,False, 2018
51,Male,True, 
33,Female,False, 2005
26,Male,False, 1998
2,Female,False, 1974
0,Female,False, 1972
18,Male,False, 1990
33,Female,False, 2005
30,Male,False, 2002
27,Female,False, 1999
39,Female,False, 2011
24,Male,False, 1996
41,Female,False, 2013
1,Female,False, 1973
50,Male,False, 2022
20,Female,False, 1992
48,Male,False, 2020
41,Male,False, 2013
16,Female,False, 1988
22,Female,False, 1994
26,Female,False, 1998
47,Male,False, 2019
22,Male,False, 1994
20,Male,False, 1992
40,Female,False, 2012
27,Female,False, 1999
31,Female,False, 2003
41,Male,False, 2013
43,Female,False, 2015
27,Female,False, 1999
42,Female,False, 2014
2,Male,False, 1974
22,Male,False, 1994
25,Female,False, 1997
26,Female,False, 1998
38,Female,False, 2010
22,Female,False, 1994
32,Male,False, 2004
23,Female,False, 1995
15,Male,False, 1987
17,Female,False, 1989
48,Female,False, 2020
1,Female,False, 1973
21,Male,False, 1993
51,Male,True, 
18,Female,False, 1990
48,Female,False, 2020
26,Female,False, 1998
43,Male,False, 2015
28,Male,False, 2000
16,Female,False, 1988
51,Female,True, 
23,Male,False, 1995
44,Female,False, 2016
46,Male,False, 2018
15,Male,False, 1987
17,Male,False, 1989
27,Female,False, 1999
31,Female,False, 2003
38,Female,False, 2010
46,Female,False, 2018
22,Female,False, 1994
47,Female,False, 2019
43,Female,False, 2015
20,Male,False, 1992
18,Female,False, 1990
28,Female,False, 2000
42,Male,False, 2014
8,Male,False, 1980
15,Male,False, 1987
47,Male,False, 2019
35,Female,False, 2007
42,Female,False, 2014
51,Male,True, 
30,Female,False, 2002
41,Male,False, 2013
44,Male,False, 2016
33,Female,False, 2005
16,Female,False, 1988
46,Male,False, 2018
36,Female,False, 2008
44,Female,False, 2016
50,Female,False, 2022
35,Male,False, 2007
47,Female,False, 2019
24,Male,False, 1996
51,Female,True, 
26,Male,False, 1998
51,Female,True, 
36,Female,False, 2008
40,Female,False, 2012
21,Male,False, 1993
26,Female,False, 1998
39,Male,False, 2011
1,Female,False, 1973
32,Male,False, 2004
51,Female,True, 
51,Female,True, 
51,Female,True, 
23,Male,False, 1995
37,Female,False, 2009
51,Male,True, 
32,Male,False, 2004
29,Male,False, 2001
9,Male,False, 1981
34,Female,False, 2006
23,Male,False, 1995
43,Male,False, 2015
51,Male,True, 
0,Female,False, 1972
28,Male,False, 2000
20,Female,False, 1992
51,Male,True, 
0,Female,False, 1972
51,Female,True, 
38,Female,False, 2010
46,Male,False, 2018
23,Male,False, 1995
41,Male,False, 2013
26,Female,False, 1998
51,Female,True, 
31,Female,False, 2003
17,Female,False, 1989
45,Female,False, 2017
50,Female,False, 2022
24,Male,False, 1996
25,Female,False, 1997
50,Female,False, 2022
25,Female,False, 1997
38,Female,False, 2010
28,Male,False, 2000
47,Male,False, 2019
39,Male,False, 2011
51,Female,True, 
41,Male,False, 2013
42,Female,False, 2014
29,Male,False, 2001
33,Male,False, 2005
42,Female,False, 2014
46,Female,False, 2018
35,Male,False, 2007
28,Female,False, 2000
50,Male,False, 2022
51,Female,True, 
48,Female,False, 2020
43,Female,False, 2015
41,Female,False, 2013
51,Male,True, 
29,Female,False, 2001
29,Female,False, 2001
51,Male,True, 
39,Male,False, 2011
51,Male,True, 
51,Male,True, 
35,Female,False, 2007
48,Male,False, 2020
37,Male,False, 2009
16,Male,False, 1988
46,Female,False, 2018
36,Male,False, 2008
51,Male,True, 
22,Male,False, 1994
31,Female,False, 2003
23,Male,False, 1995
51,Female,True, 
40,Female,False, 2012
23,Female,False, 1995
47,Female,False, 2019
29,Female,False, 2001
39,Female,False, 2011
29,Female,False, 2001
